Identificador,nombre,wikidata_street
http://www.group10.org/pl/resource/Street/S1482,calle de las Azucenas,<https://wikidata.org/entity/Q27150352>
http://www.group10.org/pl/resource/Street/S1485,"Calle del Cactus, Madrid",<https://wikidata.org/entity/Q30343631>
http://www.group10.org/pl/resource/Street/S1486,Cantueso Street,<https://wikidata.org/entity/Q54563249>
http://www.group10.org/pl/resource/Street/S1487,Capitán Blanco Argibay Street,<https://wikidata.org/entity/Q27038685>
http://www.group10.org/pl/resource/Street/S1489,"Calle de Ceuta, Madrid",<https://wikidata.org/entity/Q28944680>
http://www.group10.org/pl/resource/Street/S1491,"Calle del Conde de Vallellano, Madrid",<https://wikidata.org/entity/Q27037913>
http://www.group10.org/pl/resource/Street/S1492,Crisantemo Street,<https://wikidata.org/entity/Q54561211>
http://www.group10.org/pl/resource/Street/S1493,"Calle de las Cuevas, Madrid",<https://wikidata.org/entity/Q30343566>
http://www.group10.org/pl/resource/Street/S1502,Calle de Fray Junípero Serra,<https://wikidata.org/entity/Q29859738>
http://www.group10.org/pl/resource/Street/S1504,Calle de Garci-Nuño,<https://wikidata.org/entity/Q30342691>
http://www.group10.org/pl/resource/Street/S1507,Gonzalo Herrero Street,<https://wikidata.org/entity/Q30342822>
http://www.group10.org/pl/resource/Street/S1508,Gonzalo Sandino Street,<https://wikidata.org/entity/Q30343497>
http://www.group10.org/pl/resource/Street/S1511,"Calle de la Guzmania, Madrid",<https://wikidata.org/entity/Q30343010>
http://www.group10.org/pl/resource/Street/S1512,"Calle de Juan de Herrera, Madrid",<https://wikidata.org/entity/Q52153099>
http://www.group10.org/pl/resource/Street/S1523,"Calle del Marqués de Viana, Madrid",<https://wikidata.org/entity/Q28944893>
http://www.group10.org/pl/resource/Street/S1525,travesía de San Mateo,<https://wikidata.org/entity/Q28524122>
http://www.group10.org/pl/resource/Street/S1528,Monasterio de Leyre Street,<https://wikidata.org/entity/Q28994571>
http://www.group10.org/pl/resource/Street/S1532,"Calle de Ofelia Nieto, Madrid",<https://wikidata.org/entity/Q26832655>
http://www.group10.org/pl/resource/Street/S1540,"Calle de Romero Robledo, Madrid",<https://wikidata.org/entity/Q27245488>
http://www.group10.org/pl/resource/Street/S1546,"Calle del Sorgo, Madrid",<https://wikidata.org/entity/Q54562109>
http://www.group10.org/pl/resource/Street/S1551,"Calle de los Voluntarios Catalanes, Madrid",<https://wikidata.org/entity/Q29859874>
http://www.group10.org/pl/resource/Street/S1559,"Avenida de Burgos, Madrid",<https://wikidata.org/entity/Q29902431>
http://www.group10.org/pl/resource/Street/S1573,"Calle de José Calvo, Madrid",<https://wikidata.org/entity/Q28037227>
http://www.group10.org/pl/resource/Street/S1576,"Calle de Lope de Haro, Madrid",<https://wikidata.org/entity/Q28039019>
http://www.group10.org/pl/resource/Street/S1584,"Calle de Mariano Fernández, Madrid",<https://wikidata.org/entity/Q28042912>
http://www.group10.org/pl/resource/Street/S1585,"Calle de Martínez de la Riva, Madrid",<https://wikidata.org/entity/Q29531664>
http://www.group10.org/pl/resource/Street/S1586,"Calle del Naranjo, Madrid",<https://wikidata.org/entity/Q56089165>
http://www.group10.org/pl/resource/Street/S1589,calle de los Señores de Luzón,<https://wikidata.org/entity/Q24658361>
http://www.group10.org/pl/resource/Street/S1590,Panizo Street,<https://wikidata.org/entity/Q56089384>
http://www.group10.org/pl/resource/Street/S1598,Saúco Street,<https://wikidata.org/entity/Q56089349>
http://www.group10.org/pl/resource/Street/S1600,"Calle de Tablada, Madrid",<https://wikidata.org/entity/Q56089248>
http://www.group10.org/pl/resource/Street/S1601,"Calle de Villaamil, Madrid",<https://wikidata.org/entity/Q28037199>
http://www.group10.org/pl/resource/Street/S1604,Calle de Alberto Aguilera,<https://wikidata.org/entity/Q5740796>
http://www.group10.org/pl/resource/Street/S1605,calle de Andrés Mellado,<https://wikidata.org/entity/Q27243367>
http://www.group10.org/pl/resource/Street/S1607,calle de Antonio Palomino,<https://wikidata.org/entity/Q27243736>
http://www.group10.org/pl/resource/Street/S1608,"calle del Arcipreste de Hita, Madrid",<https://wikidata.org/entity/Q27243768>
http://www.group10.org/pl/resource/Street/S1609,calle de Blasco de Garay,<https://wikidata.org/entity/Q26831099>
http://www.group10.org/pl/resource/Street/S1610,calle de Calvo Asensio,<https://wikidata.org/entity/Q27243690>
http://www.group10.org/pl/resource/Street/S1611,calle de Cea Bermúdez,<https://wikidata.org/entity/Q26791743>
http://www.group10.org/pl/resource/Street/S1612,calle de Donoso Cortés,<https://wikidata.org/entity/Q27243288>
http://www.group10.org/pl/resource/Street/S1613,calle de Fernández de los Ríos,<https://wikidata.org/entity/Q26774731>
http://www.group10.org/pl/resource/Street/S1614,"Calle de Fernando el Católico, Madrid",<https://wikidata.org/entity/Q27243299>
http://www.group10.org/pl/resource/Street/S1615,Calle de Francisco Ricci,<https://wikidata.org/entity/Q27031559>
http://www.group10.org/pl/resource/Street/S1616,calle de Gaztambide,<https://wikidata.org/entity/Q27243265>
http://www.group10.org/pl/resource/Street/S1617,"Calle de Guzmán el Bueno, Madrid",<https://wikidata.org/entity/Q27031398>
http://www.group10.org/pl/resource/Street/S1618,calle de Hilarión Eslava,<https://wikidata.org/entity/Q27243291>
http://www.group10.org/pl/resource/Street/S1619,calle de Isaac Peral,<https://wikidata.org/entity/Q26791245>
http://www.group10.org/pl/resource/Street/S1620,calle de Joaquín María López,<https://wikidata.org/entity/Q27243136>
http://www.group10.org/pl/resource/Street/S1621,Calle de Meléndez Valdés,<https://wikidata.org/entity/Q27031533>
http://www.group10.org/pl/resource/Street/S1622,"Calle de Rodríguez San Pedro, Madrid",<https://wikidata.org/entity/Q27031515>
http://www.group10.org/pl/resource/Street/S1623,calle de Arapiles,<https://wikidata.org/entity/Q27243804>
http://www.group10.org/pl/resource/Street/S1624,Calle de Bravo Murillo,<https://wikidata.org/entity/Q5740815>
http://www.group10.org/pl/resource/Street/S1628,calle de Emilio Carrère,<https://wikidata.org/entity/Q27243425>
http://www.group10.org/pl/resource/Street/S1629,calle de la Escosura,<https://wikidata.org/entity/Q27243798>
http://www.group10.org/pl/resource/Street/S1631,calle de Fernando Garrido,<https://wikidata.org/entity/Q27243383>
http://www.group10.org/pl/resource/Street/S1632,calle de Galileo,<https://wikidata.org/entity/Q27031392>
http://www.group10.org/pl/resource/Street/S1633,"Calle del Lozoya, Madrid",<https://wikidata.org/entity/Q28024452>
http://www.group10.org/pl/resource/Street/S1634,calle de Magallanes,<https://wikidata.org/entity/Q27243356>
http://www.group10.org/pl/resource/Street/S1636,calle de Vallehermoso,<https://wikidata.org/entity/Q27243374>
http://www.group10.org/pl/resource/Street/S1637,"Calle de Alburquerque, Madrid",<https://wikidata.org/entity/Q28732994>
http://www.group10.org/pl/resource/Street/S1638,"Calle del Cardenal Cisneros, Madrid",<https://wikidata.org/entity/Q28016841>
http://www.group10.org/pl/resource/Street/S1639,calle del Castillo,<https://wikidata.org/entity/Q28024189>
http://www.group10.org/pl/resource/Street/S1640,"Calle de Covarrubias, Madrid",<https://wikidata.org/entity/Q28029043>
http://www.group10.org/pl/resource/Street/S1641,"Calle de Eguílaz, Madrid",<https://wikidata.org/entity/Q28537871>
http://www.group10.org/pl/resource/Street/S1642,"Calle de Feijoó, Madrid",<https://wikidata.org/entity/Q28024252>
http://www.group10.org/pl/resource/Street/S1643,"Calle de Francisco de Rojas, Madrid",<https://wikidata.org/entity/Q28032307>
http://www.group10.org/pl/resource/Street/S1644,"Calle de García de Paredes, Madrid",<https://wikidata.org/entity/Q27999056>
http://www.group10.org/pl/resource/Street/S1645,"Calle de Garcilaso, Madrid",<https://wikidata.org/entity/Q28539254>
http://www.group10.org/pl/resource/Street/S1646,"Calle del General Álvarez de Castro, Madrid",<https://wikidata.org/entity/Q28024232>
http://www.group10.org/pl/resource/Street/S1648,calle de Gonzalo de Córdoba,<https://wikidata.org/entity/Q28733317>
http://www.group10.org/pl/resource/Street/S1649,"Calle de Hartzenbusch, Madrid",<https://wikidata.org/entity/Q30575170>
http://www.group10.org/pl/resource/Street/S1652,"Calle de José Abascal, Madrid",<https://wikidata.org/entity/Q27310549>
http://www.group10.org/pl/resource/Street/S1654,"Calle de Juan de Austria, Madrid",<https://wikidata.org/entity/Q28533453>
http://www.group10.org/pl/resource/Street/S1655,"Calle de Manuel Cortina, Madrid",<https://wikidata.org/entity/Q28537702>
http://www.group10.org/pl/resource/Street/S1657,"Calle de Manuel Silvela, Madrid",<https://wikidata.org/entity/Q28032364>
http://www.group10.org/pl/resource/Street/S1659,street of Nicasio Gallego,<https://wikidata.org/entity/Q28537739>
http://www.group10.org/pl/resource/Street/S1660,"Calle de Olid, Madrid",<https://wikidata.org/entity/Q28733302>
http://www.group10.org/pl/resource/Street/S1661,"Calle de Palafox, Madrid",<https://wikidata.org/entity/Q28733295>
http://www.group10.org/pl/resource/Street/S1662,"Calle de Quesada, Madrid",<https://wikidata.org/entity/Q28024178>
http://www.group10.org/pl/resource/Street/S1663,"Calle de Raimundo Lulio, Madrid",<https://wikidata.org/entity/Q28538784>
http://www.group10.org/pl/resource/Street/S1664,"Calle de Sagunto, Madrid",<https://wikidata.org/entity/Q28539387>
http://www.group10.org/pl/resource/Street/S1665,"Calle de Sandoval, Madrid",<https://wikidata.org/entity/Q28029264>
http://www.group10.org/pl/resource/Street/S1666,"Calle de Santa Engracia, Madrid",<https://wikidata.org/entity/Q26728109>
http://www.group10.org/pl/resource/Street/S1667,"Calle de Santa Feliciana, Madrid",<https://wikidata.org/entity/Q28538924>
http://www.group10.org/pl/resource/Street/S1668,"Calle de Santísima Trinidad, Madrid",<https://wikidata.org/entity/Q28593693>
http://www.group10.org/pl/resource/Street/S1669,"Calle de Trafalgar, Madrid",<https://wikidata.org/entity/Q28024216>
http://www.group10.org/pl/resource/Street/S1670,"Calle de Viriato, Madrid",<https://wikidata.org/entity/Q28015653>
http://www.group10.org/pl/resource/Street/S1671,Alcalá Galiano Street,<https://wikidata.org/entity/Q29035464>
http://www.group10.org/pl/resource/Street/S1672,"Calle de Alfonso X, Madrid",<https://wikidata.org/entity/Q29035460>
http://www.group10.org/pl/resource/Street/S1673,"Calle de Almagro, Madrid",<https://wikidata.org/entity/Q26844339>
http://www.group10.org/pl/resource/Street/S1674,calle de Alonso Cano,<https://wikidata.org/entity/Q27314531>
http://www.group10.org/pl/resource/Street/S1676,"Calle de Blanca de Navarra, Madrid",<https://wikidata.org/entity/Q28524780>
http://www.group10.org/pl/resource/Street/S1677,"Calle de Caracas, Madrid",<https://wikidata.org/entity/Q28028972>
http://www.group10.org/pl/resource/Street/S1678,"Paseo de Eduardo Dato, Madrid",<https://wikidata.org/entity/Q20890584>
http://www.group10.org/pl/resource/Street/S1680,Fernández de la Hoz street,<https://wikidata.org/entity/Q27314868>
http://www.group10.org/pl/resource/Street/S1681,Fernando el Santo,<https://wikidata.org/entity/Q28029008>
http://www.group10.org/pl/resource/Street/S1682,Calle de Fortuny,<https://wikidata.org/entity/Q28072318>
http://www.group10.org/pl/resource/Street/S1683,"Calle del General Arrando, Madrid",<https://wikidata.org/entity/Q28028935>
http://www.group10.org/pl/resource/Street/S1684,"Calle de Jenner, Madrid",<https://wikidata.org/entity/Q27243080>
http://www.group10.org/pl/resource/Street/S1685,"Calle del Marqués del Riscal, Madrid",<https://wikidata.org/entity/Q29035468>
http://www.group10.org/pl/resource/Street/S1686,"Calle de Miguel Ángel, Madrid",<https://wikidata.org/entity/Q27991265>
http://www.group10.org/pl/resource/Street/S1687,"Calle de Modesto Lafuente, Madrid",<https://wikidata.org/entity/Q27314640>
http://www.group10.org/pl/resource/Street/S1688,rue Monte Esquinza,<https://wikidata.org/entity/Q26837594>
http://www.group10.org/pl/resource/Street/S1689,"Calle de Morejón, Madrid",<https://wikidata.org/entity/Q28539675>
http://www.group10.org/pl/resource/Street/S1690,"Calle de Orfila, Madrid",<https://wikidata.org/entity/Q28528263>
http://www.group10.org/pl/resource/Street/S1692,"Calle de Ponce de León, Madrid",<https://wikidata.org/entity/Q28024850>
http://www.group10.org/pl/resource/Street/S1693,"Calle de Ponzano, Madrid",<https://wikidata.org/entity/Q26737707>
http://www.group10.org/pl/resource/Street/S1694,"Calle de Rafael Calvo, Madrid",<https://wikidata.org/entity/Q28527132>
http://www.group10.org/pl/resource/Street/S1695,"Calle de las Virtudes, Madrid",<https://wikidata.org/entity/Q28539591>
http://www.group10.org/pl/resource/Street/S1696,calle de Zurbano,<https://wikidata.org/entity/Q27043742>
http://www.group10.org/pl/resource/Street/S1697,Calle de Zurbarán,<https://wikidata.org/entity/Q28028696>
http://www.group10.org/pl/resource/Street/S1698,Agustín de Betancourt Street,<https://wikidata.org/entity/Q27314769>
http://www.group10.org/pl/resource/Street/S1699,"Calle Alenza, Madrid",<https://wikidata.org/entity/Q27313964>
http://www.group10.org/pl/resource/Street/S1700,"Calle de Bretón de los Herreros, Madrid",<https://wikidata.org/entity/Q27309245>
http://www.group10.org/pl/resource/Street/S1701,"Calle de Cristóbal Bordiu, Madrid",<https://wikidata.org/entity/Q27309902>
http://www.group10.org/pl/resource/Street/S1703,"Calle de Espronceda, Madrid",<https://wikidata.org/entity/Q27309526>
http://www.group10.org/pl/resource/Street/S1704,"Calle de Málaga, Madrid",<https://wikidata.org/entity/Q54641363>
http://www.group10.org/pl/resource/Street/S1705,"Calle de María de Guzmán, Madrid",<https://wikidata.org/entity/Q27310035>
http://www.group10.org/pl/resource/Street/S1706,"Calle de María Panés, Madrid",<https://wikidata.org/entity/Q28944470>
http://www.group10.org/pl/resource/Street/S1707,"Calle de Maudes, Madrid",<https://wikidata.org/entity/Q26742863>
http://www.group10.org/pl/resource/Street/S1708,Calle de Ríos Rosas,<https://wikidata.org/entity/Q27267331>
http://www.group10.org/pl/resource/Street/S1710,"Calle de Treviño, Madrid",<https://wikidata.org/entity/Q27345310>
http://www.group10.org/pl/resource/Street/S1711,calle de Martín de Vargas,<https://wikidata.org/entity/Q68986257>
http://www.group10.org/pl/resource/Street/S1715,calle de Boix y Morer,<https://wikidata.org/entity/Q28024373>
http://www.group10.org/pl/resource/Street/S1718,calle de Esquilache,<https://wikidata.org/entity/Q28367356>
http://www.group10.org/pl/resource/Street/S1720,"Avenida de Filipinas, Madrid",<https://wikidata.org/entity/Q28024292>
http://www.group10.org/pl/resource/Street/S1722,calle del General Ibáñez de Íbero,<https://wikidata.org/entity/Q27243311>
http://www.group10.org/pl/resource/Street/S1726,"Paseo de Juan XXIII, Madrid",<https://wikidata.org/entity/Q28367318>
http://www.group10.org/pl/resource/Street/S1728,calle de Julián Romea,<https://wikidata.org/entity/Q29919201>
http://www.group10.org/pl/resource/Street/S1730,calle de Lucio del Valle,<https://wikidata.org/entity/Q28024324>
http://www.group10.org/pl/resource/Street/S1731,"Calle del Maestro Ángel Llorca, Madrid",<https://wikidata.org/entity/Q28361969>
http://www.group10.org/pl/resource/Street/S1735,"Calle de Melquíades Álvarez, Madrid",<https://wikidata.org/entity/Q29647684>
http://www.group10.org/pl/resource/Street/S1740,calle de Ramiro II,<https://wikidata.org/entity/Q28041805>
http://www.group10.org/pl/resource/Street/S1741,Avenida de la Reina Victoria,<https://wikidata.org/entity/Q5714243>
http://www.group10.org/pl/resource/Street/S1742,"Paseo de San Francisco de Sales, Madrid",<https://wikidata.org/entity/Q27267304>
http://www.group10.org/pl/resource/Street/S1743,"Calle de Santander, Madrid",<https://wikidata.org/entity/Q29648920>
http://www.group10.org/pl/resource/Street/S1744,"Calle de la Sierra de Estrella, Madrid",<https://wikidata.org/entity/Q29534986>
http://www.group10.org/pl/resource/Street/S1745,calle de Sotomayor,<https://wikidata.org/entity/Q27243067>
http://www.group10.org/pl/resource/Street/S1765,Calle de Ginzo de Limia,<https://wikidata.org/entity/Q105624986>
http://www.group10.org/pl/resource/Street/S1769,"Avenida de Monforte de Lemos, Madrid",<https://wikidata.org/entity/Q52683954>
http://www.group10.org/pl/resource/Street/S1792,Avenida del Cardenal Herrera Oria,<https://wikidata.org/entity/Q27556319>
http://www.group10.org/pl/resource/Street/S1797,"Calle de Pedro Rico, Madrid",<https://wikidata.org/entity/Q56427389>
http://www.group10.org/pl/resource/Street/S1809,Paseo de Camoens,<https://wikidata.org/entity/Q42251452>
http://www.group10.org/pl/resource/Street/S1817,"Paseo de la Florida, Madrid",<https://wikidata.org/entity/Q5576961>
http://www.group10.org/pl/resource/Street/S1826,paseo de Moret,<https://wikidata.org/entity/Q26821443>
http://www.group10.org/pl/resource/Street/S1829,Paseo del Pintor Rosales,<https://wikidata.org/entity/Q6065691>
http://www.group10.org/pl/resource/Street/S1834,paseo de Ruperto Chapí,<https://wikidata.org/entity/Q42250337>
http://www.group10.org/pl/resource/Street/S1845,"Avenida de Valladolid, Madrid",<https://wikidata.org/entity/Q29903461>
http://www.group10.org/pl/resource/Street/S1846,"Calle de Altamirano, Madrid",<https://wikidata.org/entity/Q28015954>
http://www.group10.org/pl/resource/Street/S1848,"Calle de Benito Gutiérrez, Madrid",<https://wikidata.org/entity/Q28016182>
http://www.group10.org/pl/resource/Street/S1849,"Calle del Buen Suceso, Madrid",<https://wikidata.org/entity/Q28016010>
http://www.group10.org/pl/resource/Street/S1850,"Calle de Cadarso, Madrid",<https://wikidata.org/entity/Q29920817>
http://www.group10.org/pl/resource/Street/S1851,"Calle de Écija, Madrid",<https://wikidata.org/entity/Q42534766>
http://www.group10.org/pl/resource/Street/S1854,"Calle de Evaristo San Miguel, Madrid",<https://wikidata.org/entity/Q28016717>
http://www.group10.org/pl/resource/Street/S1855,calle de Ferraz,<https://wikidata.org/entity/Q5740837>
http://www.group10.org/pl/resource/Street/S1856,"Calle de Francisco Lozano, Madrid",<https://wikidata.org/entity/Q42534743>
http://www.group10.org/pl/resource/Street/S1858,"Calle de Irún, Madrid",<https://wikidata.org/entity/Q29920881>
http://www.group10.org/pl/resource/Street/S1859,calle de Juan Álvarez Mendizábal,<https://wikidata.org/entity/Q27245500>
http://www.group10.org/pl/resource/Street/S1861,"Calle de Luisa Fernanda, Madrid",<https://wikidata.org/entity/Q28016755>
http://www.group10.org/pl/resource/Street/S1863,calle del Marqués de Urquijo,<https://wikidata.org/entity/Q17421317>
http://www.group10.org/pl/resource/Street/S1864,calle de Martín de los Heros,<https://wikidata.org/entity/Q26821321>
http://www.group10.org/pl/resource/Street/S1865,Princesa,<https://wikidata.org/entity/Q5740935>
http://www.group10.org/pl/resource/Street/S1866,calle de Quintana,<https://wikidata.org/entity/Q28016208>
http://www.group10.org/pl/resource/Street/S1867,calle del Rey Francisco,<https://wikidata.org/entity/Q28016694>
http://www.group10.org/pl/resource/Street/S1868,"Calle de Romero Robledo, Madrid",<https://wikidata.org/entity/Q27245488>
http://www.group10.org/pl/resource/Street/S1869,"Calle del Tutor, Madrid",<https://wikidata.org/entity/Q27245477>
http://www.group10.org/pl/resource/Street/S1870,calle de Ventura Rodríguez,<https://wikidata.org/entity/Q28016771>
http://www.group10.org/pl/resource/Street/S1872,"Travesía de Almansa, Madrid",<https://wikidata.org/entity/Q56121588>
http://www.group10.org/pl/resource/Street/S1873,"Calle de Aravaca, Madrid",<https://wikidata.org/entity/Q56121648>
http://www.group10.org/pl/resource/Street/S1874,"Calle del Arquitecto Sánchez Arcas, Madrid",<https://wikidata.org/entity/Q29045308>
http://www.group10.org/pl/resource/Street/S1875,"Calle de Beatriz de Bobadilla, Madrid",<https://wikidata.org/entity/Q62935606>
http://www.group10.org/pl/resource/Street/S1879,Calle de la Explanada,<https://wikidata.org/entity/Q104878437>
http://www.group10.org/pl/resource/Street/S1882,Calle de Juan Montalvo,<https://wikidata.org/entity/Q104804331>
http://www.group10.org/pl/resource/Street/S1884,"Calle de Sebastián Elcano, Madrid",<https://wikidata.org/entity/Q68990288>
http://www.group10.org/pl/resource/Street/S1892,Calle de los Vascos,<https://wikidata.org/entity/Q104778729>
http://www.group10.org/pl/resource/Street/S1902,"Avenida del Santo Ángel de la Guarda, Madrid",<https://wikidata.org/entity/Q56086839>
http://www.group10.org/pl/resource/Street/S1904,Paseo de la Ermita del Santo,<https://wikidata.org/entity/Q28137105>
http://www.group10.org/pl/resource/Street/S1912,calle de Álvarez de Baena,<https://wikidata.org/entity/Q30043899>
http://www.group10.org/pl/resource/Street/S1929,Avenida de Portugal,<https://wikidata.org/entity/Q26736141>
http://www.group10.org/pl/resource/Street/S1953,"Avenida de Daroca, Madrid",<https://wikidata.org/entity/Q62107216>
http://www.group10.org/pl/resource/Street/S1969,"Avenida del Marqués de Corbera, Madrid",<https://wikidata.org/entity/Q29168364>
http://www.group10.org/pl/resource/Street/S1991,calle de Sor María de Ágreda,<https://wikidata.org/entity/Q29917525>
http://www.group10.org/pl/resource/Street/S2007,Carrer de Sant Vicent Màrtir,<https://wikidata.org/entity/Q11912576>
